"","X.1","X","text","scores"
"285",285,285,"Yash speaks his mind out on the issue of demonetization during a discussion in PradeshKanTeam",0
"286",286,286,"IndiaStrikesBack
If Only opposition leaders also taking note of that Demonetization has hit pak sponspored terror badly",0
"287",287,287,"New Delhi Opposition leaders demonstration against demonetization",0
"288",288,288,"New Delhi Opposition leaders demonstration against demonetization",0
"289",289,289,"Why is it so difficult for BJP to have a coherent cogent communication on a critical situation like demonetization",0
"290",290,290,"New Delhi Opposition leaders demonstration against demonetization",0
"291",291,291,"New Delhi Opposition leaders demonstration against demonetization",0
"292",292,292,"RT Hemant Did you vote on Demonetization on Modi survey app A",0
"293",293,293,"Indians race for money and time

How long successful and sustainable will be this strategic game of DeMonetization against Demons",0
"294",294,294,"In Cash Crunch RBI Chief Urjit Patel Missing
Demonetization miss fire in arranging new Currency by RBI",0
"295",295,295,"If Meena Kumari was Tragedy Queen then Narendra Modi is surely Drama King Demonetization",0
"296",296,296,"Demonetization K Crore Deposited In JanDhanAccount Most From Bengal Karnataka The reason for protestsNDTV",0
"297",297,297,"Political parties voicing their views on Demonetization Why is industry silentficciindia followassocham DemonetizationNoEffect",0
"298",298,298,"Listening to Zaka Jacob berating and trying to prove demonetizationis working Ha Laughable attempt",0
"299",299,299,"Modi and BJP ties with the underworld and Mafia exposed
Demonetization Demonetisation",0
"300",300,300,"After demonetization even beggars have become smart edUAUBDedUBUC follow DattaamitAmit travelblogger…",0
"301",301,301,"Look how TOI is misleading people amp spreading false statement against demonetization 
Media and oppositionXposed",0
"302",302,302,"I guess this is the only guaranteed way to get cash these days edUAUBDedUBUB demonetization cash ATM Bengaluru",0
"303",303,303,"Sir
People are still unaware of you dream India
Kindly make them knew your visionDemonetization",0
"304",304,304,"Crore wedding of Janardhan Reddy ampMillion views of Kriti are the only two not affected by demonetization",0
"305",305,305,"arvindkejriwal MamataBanerjee It is natural that the person who cries who looses most

Demonetization",0
"306",306,306,"PUBLIC RESPONSE TO SURGICALSTRIKE against BLACKMONEY by narendramodi 
Demonetization Remonetization…",0
"307",307,307,"Hitler finds out about DemonetizationRead the subtitles edUAUBDedUBUedUAUBDedUBU",0
"308",308,308,"HPCL GMOSZteam assisting people at Chennai during Demonetization",0
"309",309,309,"Demonetization Fallout — Future Cars Will Be Fitted With Digital Identity Tags",0
"310",310,310,"arvindkejriwal MamataBanerjee It is natural that the person who cries who looses most

Demonetization",0
"311",311,311,"Im from Rajasthan Why no Camel and DaalBaatiDemonetization",0
"312",312,312,"Demonetization Should India embrace eWallets What is an eWallet",0
"313",313,313,"sambitswaraj this channel IndiaToday never does a balance debate by calling same no Of proopposite spokesmenanti BJP DeMonetization",0
"314",314,314,"Results of Modis survey on his promotional app r as expected Thiss not PMOpinionPoll Modi just wanted to test…",0
"315",315,315,"Unable to withdraw money for exam fees teen hangs himself Demonetization",0
"316",316,316,"DeMonetization PMModi had exposed TMC amp its Chief Mamta Di with reg corruption in WB that Bengal Didnt change but Mam…",0
"317",317,317,"No Flag Large Enough

What do u mean RanaAyyubSeems ur bundles are raddi now or a message

demonetization",0
"318",318,318,"Supreme Court refuses to stay petitions against Demonetization",0
"319",319,319,"Kejriwal posts pic of dead robber and claims its demonetization related death How shameless has this man become",0
"320",320,320,"ArvindKejriwal loses his temper at BBC reporter who questions AAP ldrs link between suicides amp demonetization",0
"321",321,321,"RT if you support Demonetization and Favorite if you are against it",0
"322",322,322,"airtelindia takes a bite of the governemnt big demonetization pie becomes first paymentbank to go live…",0
"323",323,323,"Please read this thread It might be possible … Demonetization",0
"324",324,324,"There is pain There is sufferingInflicted by demonetization
Time to show gratitude empathy not to be dismissive 
I…",0
"325",325,325,"Demonetization Teen commits suicide in India after failing to withdraw cash for exam fees 

NoCash IndiaSuffers",0
"326",326,326,"They are all protesting against Demonetization But how many of them have been so vocal about Corruption Deliberately…",0
"327",327,327,"Its neither Mr Modi nor public who made demonetization hot thanks to few hands full of Netas who made it grand success IndiaWithModi",0
"328",328,328,"Almostpositive towards demonetization 
 C vote and PM App",0
"329",329,329,"The objective of Demonetization will not be achieved unless government monitors and probes deposits made into Jan Dhan accounts",0
"330",330,330,"Terrorists use Bitcoin demonetisation wont impact them Digvijaya

Bitcoin Demonetization India",0
"331",331,331,"Waiting in line is only one way poor people will be hurt by Demonetization To know full impact we need to answers to man…",0
"332",332,332,"th days amp main headlines still on Demonetization Other serious issues inc the Pak army crossfire being neglected Not good for country",0
"333",333,333,"Thanks to demonetizationreduction in crime rate in India Black money seems to be the sole reasonall problems in In…",0
"334",334,334,"Did you vote on Demonetization on Modi survey app",0
"335",335,335,"AshokaRoad sadhavi Unfortunately for Pessimists like BJP Insider Demonetization is becoming Success",0
"336",336,336,"Why ArvindKejriwal amp MamataOfficial trying to instigate Indiansa Civil war in India against demonetization Arrest them…",0
"337",337,337,"Demonetization move of Modi Who is supporting it who is opposing it and why A complete coverage of all parties",0
"338",338,338,"demonetization is VishwasghaatBreachOfTrustCheating where the words of RBI governor on anote now worth rubbish",0
"339",339,339,"Heres a roundup of what the bloggers blogged about demonetization Read it in Buzzing Blogosphere below",0
"340",340,340,"Heres a roundup of what the bloggers blogged about demonetization Read it in Buzzing Blogosphere below",0
"341",341,341,"After pushing people into a new sport of chasing ATMs amp Banks they chose to play a different sport demonetization",0
"342",342,342,"ZerchBlog How we leveraged the power of locationaware techn",0
"343",343,343,"Pathetic journalism – when media thought you can get STDs from ATMs Another attempt to malign Demonetization",0
"344",344,344,"New trick by IndiaToday to scare people

aroonpurie Before demonetization ATMs cleaned by Dettol

STD by ATM Where is…",0
"345",345,345,"Do you think Narendra Modis Demonetization will serve its intended purpose",0
"346",346,346,"Delhiites least affected by demonetization amp long queues at ATMs They are doing online transactions with free wifi…",0
"347",347,347,"Indirect way of losing job due to demonetization",0
"348",348,348,"airtelindia takes a bite of the governemnt big demonetization pie becomes first paymentbank to go live…",0
"349",349,349,"Ts is exactly what Pappu amp opposition has done to themselves by opposing Demonetization Now none can stop Modi ban…",0
"350",350,350,"Waiting in line is only one way poor people will be hurt by Demonetization To know full impact we need to answers to many questions",0
"351",351,351,"Man ends life over fund shortage ahead of daughter’s wedding in GujaratDemonetization",0
"352",352,352,"MamataOfficial After Demonetization max amount was deposited in JanDhanAccount in WB What is the matter How u brought so much prosperity",0
"353",353,353,"PM asks for opinion on demonetization via official NarendraModi app",0
"354",354,354,"Interesting results from narendramodi APP poll on DeMonetizationIt is still openPlease participate",0
"355",355,355,"Bet she has a hand in thisDeMonetisation demonetization",0
"356",356,356,"GovernerOfIndia Mug of water from ocean is representative of the ocean demonetization",0
"357",357,357,"DeMonetization AAP protests by marching Against Govts move over DeMonetization amp he is also detained as he TriedMarch…",0
"358",358,358,"We are with you prime minister sir in fact whole country is with youjai hind Demonetization",0
"359",359,359,"Interesting But not a surprise I guess Need to check data in retrospection i guess Demonetization BlackMoney ht…",0
"360",360,360,"cashlessindia effect of demonetization this is indeed a smart move",0
"361",361,361,"When Airtel deducts ur Rs u go mad at them

Kejri amp Mamta has lost thousands of crores and u want then to keep calm edUAUBDedUBUBedUAUBDedUBUedUAUBDedUBUB
Demonetization",0
"362",362,362,"I wonder why any politician not making any noise against Demonetization in southern India",0
"363",363,363,"Tackling DemonetizationNew Steps to Help Citizens Fight the Cash Crunch",0
"364",364,364,"Todays DeshKiBaat Debate Panelist on Demonetization
Watch tonight pm 
All Etv Hindi Channels",0
"365",365,365,"people supported Modi Jis idea Its like taking a mug out of ocean ofbillion Demonetization",0
"366",366,366,"After Demonetization Centre to bring in a Mental Bankruptcy bill in Parliament Sources
UUAUAUEUUUUU",0
"367",367,367,"Open message of Indian Child to Prime Minister Modi
NarendraModi Demonetization Demonetisation",0
"368",368,368,"On IndiaToday at pm DeMonetization",0
"369",369,369,"I have also conducted one survey on My Son App wherein my family have to vote for me I gotin a sample size ofDemonetization",0
"370",370,370,"Watch Somebody made a spoof video on demonetization with AeDilHaiMushkil trailer and its hilarious",0
"371",371,371,"Lets not support this Bharath Bandh called by anti nationals
Demonetization iSupportModi",0
"372",372,372,"quizderek MamataOfficial stop ur childsh actsIndians supprt modidemonetizationu may b havin blak money dats y opposng policy",0
"373",373,373,"ChandrusWeb true theyre helping demonetization",0
"374",374,374,"Oversupport demonetizationPM Modi thanks people for historic participation
narendramodi ji ki jay ho",0
"375",375,375,"RakhiSawant Support demonetization of Currency By PMModi 

VIDEOUC",0
"376",376,376,"MODIG harming his popularity reputation by working under directions of FM who hell bent on destruction of MODIG in full by demonetization",0
